Admin_Unit_Code,Sub_Unit_Code,Plot_Name,Location_Type,Year,Date,Start_Time,End_Time,Observer,Visit,Interval_Length,ID_Method,Distance,Flyover_Observed,Sex,Common_Name,Scientific_Name,AcceptedTSN,TaxonCode,AOU_Code,PIF_Watchlist_Status,Regional_Stewardship_Status,Temperature,Humidity,Sky,Wind,Disturbance,Previously_Obs,Initial_Three_Min_Cnt
ANTI,NA,ANTI-0091,Grassland,2018,24-05-2018,00-01-1900,00-01-1900,Kimberly Serno,1,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Acadian Flycatcher,Empidonax virescens,178339,85824,ACFL,FALSE,TRUE,12.89999962,83.30000305,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,FALSE
ANTI,NA,ANTI-0091,Grassland,2018,24-05-2018,00-01-1900,00-01-1900,Kimberly Serno,1,7.5 - 10 min,Calling,<= 50 Meters,FALSE,Undetermined,Brown-headed Cowbird,Molothrus ater,179112,94215,BHCO,FALSE,FALSE,12.89999962,83.30000305,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,FALSE
ANTI,NA,ANTI-0091,Grassland,2018,24-05-2018,00-01-1900,00-01-1900,Kimberly Serno,1,7.5 - 10 min,Calling,<= 50 Meters,FALSE,Undetermined,Blue-gray Gnatcatcher,Polioptila caerulea,179853,88038,BGGN,FALSE,FALSE,12.89999962,83.30000305,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,FALSE
ANTI,NA,ANTI-0091,Grassland,2018,24-05-2018,00-01-1900,00-01-1900,Kimberly Serno,1,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Male,Eastern Wood-Pewee,Contopus virens,178359,85846,EAWP,FALSE,TRUE,12.89999962,83.30000305,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,FALSE
ANTI,NA,ANTI-0091,Grassland,2018,24-05-2018,00-01-1900,00-01-1900,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,12.89999962,83.30000305,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
ANTI,NA,ANTI-0091,Grassland,2018,24-05-2018,00-01-1900,00-01-1900,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,FALSE,FALSE,12.89999962,83.30000305,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
ANTI,NA,ANTI-0091,Grassland,2018,24-05-2018,00-01-1900,00-01-1900,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Eastern Towhee,Pipilo erythrophthalmus,179276,83803,EATO,FALSE,TRUE,12.89999962,83.30000305,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
ANTI,NA,ANTI-0091,Grassland,2018,24-05-2018,00-01-1900,00-01-1900,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Baltimore Oriole,Icterus galbula,179083,93655,BAOR,FALSE,FALSE,12.89999962,83.30000305,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
ANTI,NA,ANTI-0091,Grassland,2018,24-05-2018,00-01-1900,00-01-1900,Kimberly Serno,1,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,12.89999962,83.30000305,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
ANTI,NA,ANTI-0091,Grassland,2018,24-05-2018,00-01-1900,00-01-1900,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Indigo Bunting,Passerina cyanea,179150,94257,INBU,FALSE,TRUE,12.89999962,83.30000305,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
ANTI,NA,ANTI-0091,Grassland,2018,24-05-2018,00-01-1900,00-01-1900,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Field Sparrow,Spizella pusilla,179443,84790,FISP,FALSE,TRUE,12.89999962,83.30000305,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
ANTI,NA,ANTI-0091,Grassland,2018,24-05-2018,00-01-1900,00-01-1900,Kimberly Serno,1,0-2.5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Eastern Towhee,Pipilo erythrophthalmus,179276,83803,EATO,FALSE,TRUE,12.89999962,83.30000305,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
ANTI,NA,ANTI-0091,Grassland,2018,24-05-2018,00-01-1900,00-01-1900,Kimberly Serno,1,0-2.5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Great Crested Flycatcher,Myiarchus crinitus,178309,85791,GCFL,FALSE,FALSE,12.89999962,83.30000305,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
ANTI,NA,ANTI-0091,Grassland,2018,24-05-2018,00-01-1900,00-01-1900,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Chipping Sparrow,Spizella passerina,179435,84781,CHSP,FALSE,FALSE,12.89999962,83.30000305,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
ANTI,NA,ANTI-0106,Grassland,2018,24-05-2018,00-01-1900,00-01-1900,Kimberly Serno,1,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Male,Scarlet Tanager,Piranga olivacea,179883,88071,SCTA,FALSE,TRUE,14.30000019,71.69999695,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,FALSE
ANTI,NA,ANTI-0106,Grassland,2018,24-05-2018,00-01-1900,00-01-1900,Kimberly Serno,1,0-2.5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Blue-gray Gnatcatcher,Polioptila caerulea,179853,88038,BGGN,FALSE,FALSE,14.30000019,71.69999695,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
ANTI,NA,ANTI-0106,Grassland,2018,24-05-2018,00-01-1900,00-01-1900,Kimberly Serno,1,0-2.5 min,Calling,<= 50 Meters,FALSE,Undetermined,American Goldfinch,Carduelis tristis,179236,95286,AMGO,FALSE,FALSE,14.30000019,71.69999695,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
ANTI,NA,ANTI-0106,Grassland,2018,24-05-2018,00-01-1900,00-01-1900,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Indigo Bunting,Passerina cyanea,179150,94257,INBU,FALSE,TRUE,14.30000019,71.69999695,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
ANTI,NA,ANTI-0106,Grassland,2018,24-05-2018,00-01-1900,00-01-1900,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,14.30000019,71.69999695,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
ANTI,NA,ANTI-0106,Grassland,2018,24-05-2018,00-01-1900,00-01-1900,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Chipping Sparrow,Spizella passerina,179435,84781,CHSP,FALSE,FALSE,14.30000019,71.69999695,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
ANTI,NA,ANTI-0106,Grassland,2018,24-05-2018,00-01-1900,00-01-1900,Kimberly Serno,1,0-2.5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Great Crested Flycatcher,Myiarchus crinitus,178309,85791,GCFL,FALSE,FALSE,14.30000019,71.69999695,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
ANTI,NA,ANTI-0106,Grassland,2018,24-05-2018,00-01-1900,00-01-1900,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Brown-headed Cowbird,Molothrus ater,179112,94215,BHCO,FALSE,FALSE,14.30000019,71.69999695,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
ANTI,NA,ANTI-0106,Grassland,2018,24-05-2018,00-01-1900,00-01-1900,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,FALSE,FALSE,14.30000019,71.69999695,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
ANTI,NA,ANTI-0106,Grassland,2018,24-05-2018,00-01-1900,00-01-1900,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Grasshopper Sparrow,Ammodramus savannarum,179333,83867,GRSP,FALSE,FALSE,14.30000019,71.69999695,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
ANTI,NA,ANTI-0108,Grassland,2018,24-05-2018,00-01-1900,00-01-1900,Kimberly Serno,1,0-2.5 min,Calling,<= 50 Meters,FALSE,Undetermined,American Crow,Corvus brachyrhynchos,179731,87106,AMCR,FALSE,FALSE,14.39999962,89.59999847,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
ANTI,NA,ANTI-0108,Grassland,2018,24-05-2018,00-01-1900,00-01-1900,Kimberly Serno,1,7.5 - 10 min,Singing,<= 50 Meters,FALSE,Undetermined,Acadian Flycatcher,Empidonax virescens,178339,85824,ACFL,FALSE,TRUE,14.39999962,89.59999847,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,FALSE
ANTI,NA,ANTI-0108,Grassland,2018,24-05-2018,00-01-1900,00-01-1900,Kimberly Serno,1,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Male,Chipping Sparrow,Spizella passerina,179435,84781,CHSP,FALSE,FALSE,14.39999962,89.59999847,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,FALSE
ANTI,NA,ANTI-0108,Grassland,2018,24-05-2018,00-01-1900,00-01-1900,Kimberly Serno,1,2.5 - 5 min,Singing,<= 50 Meters,FALSE,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,554138,266957,ETTI,FALSE,FALSE,14.39999962,89.59999847,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,FALSE
ANTI,NA,ANTI-0108,Grassland,2018,24-05-2018,00-01-1900,00-01-1900,Kimberly Serno,1,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Male,Northern Parula,Setophaga americana,950033,890949,NOPA,FALSE,FALSE,14.39999962,89.59999847,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,FALSE
ANTI,NA,ANTI-0108,Grassland,2018,24-05-2018,00-01-1900,00-01-1900,Kimberly Serno,1,0-2.5 min,Calling,<= 50 Meters,FALSE,Undetermined,American Goldfinch,Carduelis tristis,179236,95286,AMGO,FALSE,FALSE,14.39999962,89.59999847,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
ANTI,NA,ANTI-0108,Grassland,2018,24-05-2018,00-01-1900,00-01-1900,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,14.39999962,89.59999847,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
ANTI,NA,ANTI-0108,Grassland,2018,24-05-2018,00-01-1900,00-01-1900,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Field Sparrow,Spizella pusilla,179443,84790,FISP,FALSE,TRUE,14.39999962,89.59999847,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
ANTI,NA,ANTI-0108,Grassland,2018,24-05-2018,00-01-1900,00-01-1900,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Baltimore Oriole,Icterus galbula,179083,93655,BAOR,FALSE,FALSE,14.39999962,89.59999847,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
ANTI,NA,ANTI-0108,Grassland,2018,24-05-2018,00-01-1900,00-01-1900,Kimberly Serno,1,0-2.5 min,Calling,<= 50 Meters,FALSE,Undetermined,Blue-gray Gnatcatcher,Polioptila caerulea,179853,88038,BGGN,FALSE,FALSE,14.39999962,89.59999847,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
ANTI,NA,ANTI-0108,Grassland,2018,24-05-2018,00-01-1900,00-01-1900,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Field Sparrow,Spizella pusilla,179443,84790,FISP,FALSE,TRUE,14.39999962,89.59999847,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
ANTI,NA,ANTI-0108,Grassland,2018,24-05-2018,00-01-1900,00-01-1900,Kimberly Serno,1,7.5 - 10 min,Visualization,<= 50 Meters,FALSE,Undetermined,Field Sparrow,Spizella pusilla,179443,84790,FISP,FALSE,TRUE,14.39999962,89.59999847,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,FALSE
ANTI,NA,ANTI-0108,Grassland,2018,24-05-2018,00-01-1900,00-01-1900,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,FALSE,FALSE,14.39999962,89.59999847,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
ANTI,NA,ANTI-0079,Grassland,2018,24-05-2018,00-01-1900,00-01-1900,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,12.89999962,89.59999847,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,TRUE
ANTI,NA,ANTI-0079,Grassland,2018,24-05-2018,00-01-1900,00-01-1900,Kimberly Serno,1,5 - 7.5 min,Singing,<= 50 Meters,FALSE,Male,Carolina Chickadee,Poecile carolinensis,554383,265876,CACH,FALSE,TRUE,12.89999962,89.59999847,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,FALSE
ANTI,NA,ANTI-0079,Grassland,2018,24-05-2018,00-01-1900,00-01-1900,Kimberly Serno,1,5 - 7.5 min,Calling,<= 50 Meters,FALSE,Undetermined,Red-bellied Woodpecker,Melanerpes carolinus,178195,84865,RBWO,FALSE,FALSE,12.89999962,89.59999847,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,FALSE
ANTI,NA,ANTI-0079,Grassland,2018,24-05-2018,00-01-1900,00-01-1900,Kimberly Serno,1,5 - 7.5 min,Visualization,,TRUE,Undetermined,American Crow,Corvus brachyrhynchos,179731,87106,AMCR,FALSE,FALSE,12.89999962,89.59999847,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,FALSE
ANTI,NA,ANTI-0079,Grassland,2018,24-05-2018,00-01-1900,00-01-1900,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Field Sparrow,Spizella pusilla,179443,84790,FISP,FALSE,TRUE,12.89999962,89.59999847,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,TRUE
ANTI,NA,ANTI-0079,Grassland,2018,24-05-2018,00-01-1900,00-01-1900,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Field Sparrow,Spizella pusilla,179443,84790,FISP,FALSE,TRUE,12.89999962,89.59999847,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,TRUE
ANTI,NA,ANTI-0079,Grassland,2018,24-05-2018,00-01-1900,00-01-1900,Kimberly Serno,1,5 - 7.5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Great Crested Flycatcher,Myiarchus crinitus,178309,85791,GCFL,FALSE,FALSE,12.89999962,89.59999847,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,FALSE
ANTI,NA,ANTI-0079,Grassland,2018,24-05-2018,00-01-1900,00-01-1900,Kimberly Serno,1,2.5 - 5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Eastern Towhee,Pipilo erythrophthalmus,179276,83803,EATO,FALSE,TRUE,12.89999962,89.59999847,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,FALSE
ANTI,NA,ANTI-0079,Grassland,2018,24-05-2018,00-01-1900,00-01-1900,Kimberly Serno,1,2.5 - 5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Blue Jay,Cyanocitta cristata,179680,86252,BLJA,FALSE,FALSE,12.89999962,89.59999847,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,FALSE
ANTI,NA,ANTI-0079,Grassland,2018,24-05-2018,00-01-1900,00-01-1900,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,FALSE,FALSE,12.89999962,89.59999847,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,TRUE
ANTI,NA,ANTI-0079,Grassland,2018,24-05-2018,00-01-1900,00-01-1900,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,12.89999962,89.59999847,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,TRUE
ANTI,NA,ANTI-0079,Grassland,2018,24-05-2018,00-01-1900,00-01-1900,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Red-eyed Vireo,Vireo olivaceus,179021,93587,REVI,FALSE,FALSE,12.89999962,89.59999847,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,TRUE
ANTI,NA,ANTI-0119,Grassland,2018,24-05-2018,00-01-1900,00-01-1900,Kimberly Serno,1,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Male,Eastern Wood-Pewee,Contopus virens,178359,85846,EAWP,FALSE,TRUE,18.10000038,91,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,FALSE
ANTI,NA,ANTI-0119,Grassland,2018,24-05-2018,00-01-1900,00-01-1900,Kimberly Serno,1,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Baltimore Oriole,Icterus galbula,179083,93655,BAOR,FALSE,FALSE,18.10000038,91,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,FALSE
ANTI,NA,ANTI-0119,Grassland,2018,24-05-2018,00-01-1900,00-01-1900,Kimberly Serno,1,7.5 - 10 min,Calling,<= 50 Meters,FALSE,Undetermined,Carolina Chickadee,Poecile carolinensis,554383,265876,CACH,FALSE,TRUE,18.10000038,91,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,FALSE
ANTI,NA,ANTI-0119,Grassland,2018,24-05-2018,00-01-1900,00-01-1900,Kimberly Serno,1,2.5 - 5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Northern Flicker,Colaptes auratus,178154,84820,NOFL,FALSE,FALSE,18.10000038,91,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,FALSE
ANTI,NA,ANTI-0119,Grassland,2018,24-05-2018,00-01-1900,00-01-1900,Kimberly Serno,1,5 - 7.5 min,Calling,50 - 100 Meters,FALSE,Undetermined,White-breasted Nuthatch,Sitta carolinensis,178775,90935,WBNU,FALSE,FALSE,18.10000038,91,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,FALSE
ANTI,NA,ANTI-0119,Grassland,2018,24-05-2018,00-01-1900,00-01-1900,Kimberly Serno,1,2.5 - 5 min,Calling,<= 50 Meters,FALSE,Undetermined,Blue-gray Gnatcatcher,Polioptila caerulea,179853,88038,BGGN,FALSE,FALSE,18.10000038,91,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,FALSE
ANTI,NA,ANTI-0119,Grassland,2018,24-05-2018,00-01-1900,00-01-1900,Kimberly Serno,1,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Male,Indigo Bunting,Passerina cyanea,179150,94257,INBU,FALSE,TRUE,18.10000038,91,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,FALSE
ANTI,NA,ANTI-0119,Grassland,2018,24-05-2018,00-01-1900,00-01-1900,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,FALSE,FALSE,18.10000038,91,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,TRUE
ANTI,NA,ANTI-0119,Grassland,2018,24-05-2018,00-01-1900,00-01-1900,Kimberly Serno,1,0-2.5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Great Crested Flycatcher,Myiarchus crinitus,178309,85791,GCFL,FALSE,FALSE,18.10000038,91,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,TRUE
ANTI,NA,ANTI-0119,Grassland,2018,24-05-2018,00-01-1900,00-01-1900,Kimberly Serno,1,0-2.5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Mourning Dove,Zenaida macroura,177125,82737,MODO,FALSE,FALSE,18.10000038,91,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,TRUE
ANTI,NA,ANTI-0119,Grassland,2018,24-05-2018,00-01-1900,00-01-1900,Kimberly Serno,1,0-2.5 min,Calling,<= 50 Meters,FALSE,Undetermined,Great Crested Flycatcher,Myiarchus crinitus,178309,85791,GCFL,FALSE,FALSE,18.10000038,91,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,TRUE
ANTI,NA,ANTI-0119,Grassland,2018,24-05-2018,00-01-1900,00-01-1900,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,18.10000038,91,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,TRUE
ANTI,NA,ANTI-0119,Grassland,2018,24-05-2018,00-01-1900,00-01-1900,Kimberly Serno,1,5 - 7.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,FALSE,FALSE,18.10000038,91,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,FALSE
ANTI,NA,ANTI-0119,Grassland,2018,24-05-2018,00-01-1900,00-01-1900,Kimberly Serno,1,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,Male,Field Sparrow,Spizella pusilla,179443,84790,FISP,FALSE,TRUE,18.10000038,91,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,FALSE
ANTI,NA,ANTI-0119,Grassland,2018,24-05-2018,00-01-1900,00-01-1900,Kimberly Serno,1,7.5 - 10 min,Singing,50 - 100 Meters,FALSE,Undetermined,House Wren,Troglodytes aedon,178541,88306,HOWR,FALSE,FALSE,18.10000038,91,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,FALSE
ANTI,NA,ANTI-0119,Grassland,2018,24-05-2018,00-01-1900,00-01-1900,Kimberly Serno,1,0-2.5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Red-bellied Woodpecker,Melanerpes carolinus,178195,84865,RBWO,FALSE,FALSE,18.10000038,91,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,TRUE
ANTI,NA,ANTI-0107,Grassland,2018,24-05-2018,00-01-1900,00-01-1900,Kimberly Serno,1,7.5 - 10 min,Singing,50 - 100 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,16.20000076,90.5,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,FALSE
ANTI,NA,ANTI-0107,Grassland,2018,24-05-2018,00-01-1900,00-01-1900,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,FALSE,FALSE,16.20000076,90.5,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,TRUE
ANTI,NA,ANTI-0107,Grassland,2018,24-05-2018,00-01-1900,00-01-1900,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Eastern Towhee,Pipilo erythrophthalmus,179276,83803,EATO,FALSE,TRUE,16.20000076,90.5,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,TRUE
ANTI,NA,ANTI-0107,Grassland,2018,24-05-2018,00-01-1900,00-01-1900,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Carolina Chickadee,Poecile carolinensis,554383,265876,CACH,FALSE,TRUE,16.20000076,90.5,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,TRUE
ANTI,NA,ANTI-0107,Grassland,2018,24-05-2018,00-01-1900,00-01-1900,Kimberly Serno,1,0-2.5 min,Calling,<= 50 Meters,FALSE,Undetermined,Carolina Chickadee,Poecile carolinensis,554383,265876,CACH,FALSE,TRUE,16.20000076,90.5,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,TRUE
ANTI,NA,ANTI-0107,Grassland,2018,24-05-2018,00-01-1900,00-01-1900,Kimberly Serno,1,0-2.5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Red-bellied Woodpecker,Melanerpes carolinus,178195,84865,RBWO,FALSE,FALSE,16.20000076,90.5,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,TRUE
